total_baggage,total_cargo,total_mnc,total_mail,departure_airport,combined,timestamp
3600.00,0.00,75.00,0.00,DUB,2024-05_MN_1123.0_6.0,2024-05-05 07:27:48
,,,,DUB,2024-05_MN_1123.0_6.0,2024-05-05 07:29:05
3600.00,0.00,75.00,0.00,DUB,2024-05_MN_1123.0_6.0,2024-05-05 07:29:05
,,,,DUB,2024-05_MN_1582.0_5.0,2024-05-05 07:29:49
2067.00,0.00,0.00,0.00,DUB,2024-05_MN_1582.0_5.0,2024-05-05 07:29:49
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:45
1040.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:45
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:23
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:30
1040.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:30
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:35
1040.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:23
,,,,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:00
1040.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:32:35
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:07
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:28
1079.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:28
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:47
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:24
1079.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:24
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:47
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:55
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:33:55
,,,,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:28
2955.00,0.00,150.00,0.00,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:28
3060.00,0.00,0.00,0.00,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:00
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:40
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:40
,,,,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:42
2925.00,0.00,150.00,0.00,DUB,2024-05_MN_1061.0_6.0,2024-05-05 07:34:42
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:02
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:02
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:35
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:35
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:34:07
,,,,DUB,2024-05_MN_1121.0_5.0,2024-05-05 07:35:30
2700.00,5065.00,75.00,0.00,DUB,2024-05_MN_1121.0_5.0,2024-05-05 07:35:30
,,,,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:00
1425.00,0.00,65.00,0.00,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:00
,,,,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:45:56
,,,,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:28
1800.00,0.00,65.00,0.00,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:28
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 07:39:39
1651.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 07:39:39
,,,,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:41
,,,,DUB,2024-05_MN_1101.0_6.0,2024-05-05 07:41:38
1650.00,0.00,65.00,0.00,DUB,2024-05_MN_1101.0_6.0,2024-05-05 07:41:38
,,,,DUB,2024-05_MN_1208.0_5.0,2024-05-05 07:43:15
1800.00,0.00,65.00,0.00,DUB,2024-05_MN_1117.0_6.0,2024-05-05 07:38:41
,,,,DUB,2024-05_MN_1101.0_6.0,2024-05-05 07:40:54
1800.00,0.00,65.00,0.00,DUB,2024-05_MN_1101.0_6.0,2024-05-05 07:40:54
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:43:44
910.00,408.00,0.00,0.00,DUB,2024-05_MN_1208.0_5.0,2024-05-05 07:43:15
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:44:07
1326.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:44:07
,,,,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:43:57
1300.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:43:57
1235.00,0.00,0.00,0.00,DUB,2024-05_MN_1156.0_5.0,2024-05-05 07:43:44
,,,,DUB,2024-05_MN_1127.0_6.0,2024-05-05 07:44:03
4050.00,0.00,75.00,0.00,DUB,2024-05_MN_1127.0_6.0,2024-05-05 07:44:03
,,,,DUB,2024-05_MN_1053.0_6.0,2024-05-05 07:50:35
,,,,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:46:19
1575.00,0.00,153.00,0.00,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:46:19
,,,,DUB,2024-05_MN_1584.0_5.0,2024-05-05 07:49:18
1995.00,0.00,65.00,0.00,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:45:56
,,,,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:46:29
1575.00,0.00,153.00,0.00,DUB,2024-05_MN_1131.0_6.0,2024-05-05 07:46:29
,,,,DUB,2024-05_MN_1089.0_6.0,2024-05-05 07:48:35
1830.00,0.00,75.00,0.00,DUB,2024-05_MN_1089.0_6.0,2024-05-05 07:48:35
,,,,DUB,2024-05_MN_1089.0_6.0,2024-05-05 07:48:50
1800.00,0.00,75.00,0.00,DUB,2024-05_MN_1089.0_6.0,2024-05-05 07:48:50
1833.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_5.0,2024-05-05 07:49:18
,,,,DUB,2024-05_MN_1053.0_6.0,2024-05-05 07:52:42
3750.00,0.00,75.00,0.00,DUB,2024-05_MN_1053.0_6.0,2024-05-05 07:52:42
3750.00,0.00,75.00,0.00,DUB,2024-05_MN_1053.0_6.0,2024-05-05 07:50:35
,,,,DUB,2024-05_MN_1069.0_6.0,2024-05-05 07:54:50
2910.00,0.00,150.00,0.00,DUB,2024-05_MN_1069.0_6.0,2024-05-05 07:54:50
,,,,DUB,2024-05_MN_1069.0_6.0,2024-05-05 07:55:18
3240.00,0.00,150.00,0.00,DUB,2024-05_MN_1069.0_6.0,2024-05-05 07:55:18
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:57
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:57
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:04:16
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:56:47
2310.00,0.00,0.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:56:47
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:57:03
2310.00,0.00,65.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:57:03
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:57:33
2025.00,0.00,65.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:57:33
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:58:07
2025.00,0.00,65.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:58:07
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 08:00:07
,,,,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:59:54
2250.00,0.00,65.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 07:59:54
,,,,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:02:21
,,,,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:02:01
1200.00,0.00,65.00,0.00,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:02:01
2025.00,0.00,153.00,0.00,DUB,2024-05_MN_1087.0_6.0,2024-05-05 08:00:07
,,,,DUB,2024-05_MN_1127.0_5.0,2024-05-05 08:01:46
3450.00,0.00,75.00,0.00,DUB,2024-05_MN_1127.0_5.0,2024-05-05 08:01:46
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:20
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:20
1650.00,0.00,65.00,0.00,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:02:21
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:57
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:57
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:35
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:35
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:52
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:52
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:31
1404.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:31
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:47
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:02:47
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:52
1508.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:03:52
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:04:21
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:04:21
,,,,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:04:41
1650.00,0.00,65.00,0.00,DUB,2024-05_MN_1115.0_6.0,2024-05-05 08:04:41
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:04:16
,,,,DUB,2024-05_MN_1131.0_6.0,2024-05-05 08:05:17
1575.00,0.00,153.00,0.00,DUB,2024-05_MN_1131.0_6.0,2024-05-05 08:05:17
,,,,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:07:47
2100.00,0.00,65.00,0.00,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:07:47
,,,,DUB,2024-05_MN_1101.0_6.0,2024-05-05 08:06:00
1650.00,0.00,65.00,0.00,DUB,2024-05_MN_1101.0_6.0,2024-05-05 08:06:00
,,,,DUB,2024-05_MN_1117.0_6.0,2024-05-05 08:06:34
1800.00,0.00,65.00,0.00,DUB,2024-05_MN_1117.0_6.0,2024-05-05 08:06:34
,,,,DUB,2024-05_MN_1552.0_5.0,2024-05-05 08:06:49
1365.00,99.00,0.00,0.00,DUB,2024-05_MN_1552.0_5.0,2024-05-05 08:06:49
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:30:26
1755.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:30:26
,,,,DUB,2024-05_MN_1121.0_5.0,2024-05-05 08:10:38
2445.00,5065.00,75.00,0.00,DUB,2024-05_MN_1121.0_5.0,2024-05-05 08:10:38
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:11:48
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:11:48
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:19
,,,,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:54
2100.00,0.00,65.00,0.00,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:54
,,,,DUB,2024-05_MN_1125.0_6.0,2024-05-05 08:12:54
2985.00,0.00,0.00,0.00,DUB,2024-05_MN_1125.0_6.0,2024-05-05 08:12:54
,,,,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:15
2250.00,0.00,65.00,0.00,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:15
,,,,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:31
2100.00,0.00,65.00,0.00,DUB,2024-05_MN_1119.0_6.0,2024-05-05 08:09:31
,,,,DUB,2024-05_MN_1121.0_5.0,2024-05-05 08:09:41
2745.00,5065.00,75.00,0.00,DUB,2024-05_MN_1121.0_5.0,2024-05-05 08:09:41
,,,,DUB,2024-05_MN_1107.0_6.0,2024-05-05 08:16:31
2820.00,0.00,75.00,0.00,DUB,2024-05_MN_1107.0_6.0,2024-05-05 08:16:31
,,,,DUB,2024-05_MN_1131.0_5.0,2024-05-05 08:14:39
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:04
1365.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:04
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:14
1495.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:14
1495.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:19
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:48
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:48
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:14:18
1547.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:14:18
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:44
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:44
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:55
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:12:55
,,,,DUB,2024-05_MN_1125.0_6.0,2024-05-05 08:13:17
2925.00,0.00,75.00,0.00,DUB,2024-05_MN_1125.0_6.0,2024-05-05 08:13:17
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:14:00
1547.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:14:00
1500.00,0.00,153.00,0.00,DUB,2024-05_MN_1131.0_5.0,2024-05-05 08:14:39
,,,,EWR,2024-05_MN_1100.0_5.0,2024-05-05 08:15:37
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:20:22
1729.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:20:22
,,,,BDL,2024-05_MN_1130.0_5.0,2024-05-05 08:15:37
1710.00,0.00,0.00,0.00,BDL,2024-05_MN_1130.0_5.0,2024-05-05 08:15:37
1995.00,0.00,0.00,0.00,EWR,2024-05_MN_1100.0_5.0,2024-05-05 08:15:37
,,,,DUB,2024-05_MN_1107.0_6.0,2024-05-05 08:16:02
2820.00,0.00,0.00,0.00,DUB,2024-05_MN_1107.0_6.0,2024-05-05 08:16:02
,,,,DUB,2024-05_MN_1101.0_5.0,2024-05-05 08:15:39
1800.00,0.00,65.00,0.00,DUB,2024-05_MN_1101.0_5.0,2024-05-05 08:15:39
,,,,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:16:44
1547.00,0.00,0.00,0.00,DUB,2024-05_MN_1604.0_5.0,2024-05-05 08:16:44
,,,,DUB,2024-05_MN_1137.0_6.0,2024-05-05 08:18:37
2685.00,0.00,75.00,0.00,DUB,2024-05_MN_1137.0_6.0,2024-05-05 08:18:37
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:20:41
1729.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:20:41
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:22:08
1651.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:22:08
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:59
1651.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:59
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:55
1651.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:55
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:48
1651.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:21:48
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:29:36
1742.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:29:36
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:32:42
1781.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:32:42
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:32:22
1768.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:32:22
,,,,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:34:05
1807.00,0.00,0.00,0.00,DUB,2024-05_MN_1524.0_5.0,2024-05-05 08:34:05
,,,,DUB,2024-05_MN_1164.0_5.0,2024-05-05 08:35:55
1105.00,935.00,0.00,0.00,DUB,2024-05_MN_1164.0_5.0,2024-05-05 08:35:55
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:20
1664.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:20
,,,,DUB,2024-05_MN_1127.0_5.0,2024-05-05 08:39:32
3450.00,215.00,75.00,0.00,DUB,2024-05_MN_1127.0_5.0,2024-05-05 08:39:32
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:48
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:48
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:57
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:57
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:24
1664.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:24
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:04
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:04
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:07
1625.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:07
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:41
1430.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:41:41
,,,,DUB,2024-05_MN_1182.0_5.0,2024-05-05 08:42:36
1040.00,0.00,0.00,0.00,DUB,2024-05_MN_1182.0_5.0,2024-05-05 08:42:36
,,,,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:54
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1392.0_5.0,2024-05-05 08:42:54
,,,,DUB,2024-05_MN_1168.0_5.0,2024-05-05 08:43:38
1105.00,0.00,0.00,0.00,DUB,2024-05_MN_1168.0_5.0,2024-05-05 08:43:38
,,,,DUB,2024-05_MN_1584.0_5.0,2024-05-05 08:59:33
1833.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_5.0,2024-05-05 08:59:33
,,,,DUB,2024-05_MN_1584.0_5.0,2024-05-05 08:59:38
1833.00,0.00,0.00,0.00,DUB,2024-05_MN_1584.0_5.0,2024-05-05 08:59:38
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:11:05
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:12:43
3330.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:12:43
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:10:07
3030.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:10:07
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:10:40
3045.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:10:40
3090.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:11:05
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:12:05
3195.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:12:05
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:14:15
3285.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:14:15
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:14:46
2955.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:14:46
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:16:49
3045.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:16:49
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:16:35
3045.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:16:35
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:18:28
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:18:11
3045.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:18:11
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:20
2184.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:20
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:51
2132.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:51
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:17:54
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:17:54
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:15
2184.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:15
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:20:03
2015.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:18:28
,,,,DUB,2024-05_MN_1526.0_5.0,2024-05-05 09:19:09
1391.00,105.00,0.00,0.00,DUB,2024-05_MN_1526.0_5.0,2024-05-05 09:19:09
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:18:44
2015.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:18:44
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:42
2132.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:42
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:57
2132.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:19:57
2132.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:20:03
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:21:35
3090.00,1176.00,75.00,0.00,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:21:35
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:31
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:31
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:40
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:56
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:56
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:22:06
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:22:06
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:23:04
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:23:04
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:33
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:22:46
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:22:46
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:22:54
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:40
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:48
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:21:48
,,,,DUB,2024-05_MN_1133.0_5.0,2024-05-05 09:23:47
2550.00,3104.00,75.00,0.00,DUB,2024-05_MN_1133.0_5.0,2024-05-05 09:23:47
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:22:54
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:50
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:29
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:29
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:24:10
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:24:10
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:25:00
2700.00,2216.00,75.00,0.00,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:25:00
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:33
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:44
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:44
1677.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:23:50
,,,,DUB,2024-05_MN_1208.0_5.0,2024-05-05 09:27:36
910.00,408.00,0.00,0.00,DUB,2024-05_MN_1208.0_5.0,2024-05-05 09:27:36
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:28:14
1716.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:28:14
,,,,DUB,2024-05_MN_1798.0_5.0,2024-05-05 09:28:37
,,,,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:28:38
1716.00,0.00,0.00,0.00,DUB,2024-05_MN_1544.0_5.0,2024-05-05 09:28:38
1820.00,0.00,0.00,0.00,DUB,2024-05_MN_1798.0_5.0,2024-05-05 09:28:37
,,,,DUB,2024-05_MN_1105.0_5.0,2024-05-05 09:36:50
,,,,DUB,2024-05_MN_1162.0_5.0,2024-05-05 09:39:00
,,,,DUB,2024-05_MN_1133.0_5.0,2024-05-05 09:40:13
2550.00,3104.00,75.00,0.00,DUB,2024-05_MN_1133.0_5.0,2024-05-05 09:40:13
,,,,DUB,2024-05_MN_1133.0_5.0,2024-05-05 09:40:22
,,,,DUB,2024-05_MN_1123.0_5.0,2024-05-05 09:36:31
