total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
,,,IXZ,2024-05_AB_2486.0_20.0,2024-05-06 23:34:46
,,,MAA,2024-05_AB_2486.0_20.0,2024-05-06 23:34:46
0.00,0.00,0.00,MAA,2024-05_AB_2486.0_20.0,2024-05-06 23:34:46
0.00,0.00,0.00,IXZ,2024-05_AB_2486.0_20.0,2024-05-06 23:34:46
,,,PNQ,2024-05_AB_2607.0_15.0,2024-05-06 23:34:47
,,,DEL,2024-05_AB_2607.0_15.0,2024-05-06 23:34:47
0.00,0.00,0.00,DEL,2024-05_AB_2607.0_15.0,2024-05-06 23:34:47
0.00,0.00,0.00,PNQ,2024-05_AB_2607.0_15.0,2024-05-06 23:34:47
,,,AYJ,2024-05_AB_2608.0_15.0,2024-05-06 23:34:47
,,,DEL,2024-05_AB_2608.0_15.0,2024-05-06 23:34:47
0.00,0.00,0.00,DEL,2024-05_AB_2608.0_15.0,2024-05-06 23:34:47
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_15.0,2024-05-06 23:34:47
,,,AMD,2024-05_AB_2524.0_17.0,2024-05-06 23:34:48
,,,BOM,2024-05_AB_2524.0_17.0,2024-05-06 23:34:48
0.00,0.00,0.00,BOM,2024-05_AB_2524.0_17.0,2024-05-06 23:34:48
0.00,0.00,0.00,AMD,2024-05_AB_2524.0_17.0,2024-05-06 23:34:48
,,,PNQ,2024-05_AB_2607.0_18.0,2024-05-06 23:34:48
,,,DEL,2024-05_AB_2607.0_18.0,2024-05-06 23:34:48
0.00,0.00,0.00,DEL,2024-05_AB_2607.0_18.0,2024-05-06 23:34:48
0.00,0.00,0.00,PNQ,2024-05_AB_2607.0_18.0,2024-05-06 23:34:48
,,,AYJ,2024-05_AB_2608.0_18.0,2024-05-06 23:34:48
,,,DEL,2024-05_AB_2608.0_18.0,2024-05-06 23:34:48
0.00,0.00,0.00,DEL,2024-05_AB_2608.0_18.0,2024-05-06 23:34:48
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_18.0,2024-05-06 23:34:48
,,,BLR,2024-05_AB_2359.0_14.0,2024-05-06 23:34:49
0.00,0.00,0.00,BLR,2024-05_AB_2359.0_14.0,2024-05-06 23:34:49
,,,PNQ,2024-05_AB_2607.0_19.0,2024-05-06 23:34:50
,,,DEL,2024-05_AB_2607.0_19.0,2024-05-06 23:34:50
0.00,0.00,0.00,DEL,2024-05_AB_2607.0_19.0,2024-05-06 23:34:50
0.00,0.00,0.00,PNQ,2024-05_AB_2607.0_19.0,2024-05-06 23:34:50
,,,AYJ,2024-05_AB_2608.0_19.0,2024-05-06 23:34:50
,,,DEL,2024-05_AB_2608.0_19.0,2024-05-06 23:34:50
0.00,0.00,0.00,DEL,2024-05_AB_2608.0_19.0,2024-05-06 23:34:50
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_19.0,2024-05-06 23:34:50
,,,BLR,2024-05_AB_2359.0_12.0,2024-05-06 23:34:51
0.00,0.00,0.00,BLR,2024-05_AB_2359.0_12.0,2024-05-06 23:34:51
,,,AYJ,2024-05_AB_2608.0_20.0,2024-05-06 23:34:52
,,,DEL,2024-05_AB_2608.0_20.0,2024-05-06 23:34:52
0.00,0.00,0.00,DEL,2024-05_AB_2608.0_20.0,2024-05-06 23:34:52
0.00,0.00,0.00,AYJ,2024-05_AB_2608.0_20.0,2024-05-06 23:34:52
,,,BLR,2024-05_AB_2340.0_7.0,2024-05-06 23:36:40
2194.00,0.00,0.00,BLR,2024-05_AB_2340.0_7.0,2024-05-06 23:36:40
,,,BOM,2024-05_AB_2394.0_20.0,2024-05-06 23:36:53
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_20.0,2024-05-06 23:36:53
,,,BOM,2024-05_AB_2349.0_19.0,2024-05-06 23:36:53
0.00,0.00,0.00,BOM,2024-05_AB_2349.0_19.0,2024-05-06 23:36:53
,,,VNS,2024-05_AB_2424.0_19.0,2024-05-06 23:36:53
0.00,0.00,0.00,VNS,2024-05_AB_2424.0_19.0,2024-05-06 23:36:53
,,,BLR,2024-05_AB_2325.0_19.0,2024-05-06 23:36:53
0.00,0.00,0.00,BLR,2024-05_AB_2325.0_19.0,2024-05-06 23:36:53
,,,GOX,2024-05_AB_2397.0_19.0,2024-05-06 23:36:53
,,,BLR,2024-05_AB_2421.0_20.0,2024-05-06 23:36:53
0.00,0.00,0.00,BLR,2024-05_AB_2421.0_20.0,2024-05-06 23:36:53
0.00,0.00,0.00,GOX,2024-05_AB_2397.0_19.0,2024-05-06 23:36:53
,,,VNS,2024-05_AB_2497.0_20.0,2024-05-06 23:36:54
0.00,0.00,0.00,VNS,2024-05_AB_2497.0_20.0,2024-05-06 23:36:54
,,,BOM,2024-05_AB_2498.0_19.0,2024-05-06 23:36:54
0.00,0.00,0.00,BOM,2024-05_AB_2498.0_19.0,2024-05-06 23:36:54
,,,VNS,2024-05_AB_2492.0_19.0,2024-05-06 23:36:54
0.00,0.00,0.00,VNS,2024-05_AB_2492.0_19.0,2024-05-06 23:36:54
,,,GOX,2024-05_AB_2465.0_20.0,2024-05-06 23:36:54
0.00,0.00,0.00,GOX,2024-05_AB_2465.0_20.0,2024-05-06 23:36:54
,,,BLR,2024-05_AB_2377.0_18.0,2024-05-06 23:36:54
0.00,0.00,0.00,BLR,2024-05_AB_2377.0_18.0,2024-05-06 23:36:54
,,,BLR,2024-05_AB_2421.0_19.0,2024-05-06 23:36:54
0.00,0.00,0.00,BLR,2024-05_AB_2421.0_19.0,2024-05-06 23:36:54
,,,IXB,2024-05_AB_2373.0_18.0,2024-05-06 23:36:54
0.00,0.00,0.00,IXB,2024-05_AB_2373.0_18.0,2024-05-06 23:36:54
,,,CCU,2024-05_AB_2541.0_18.0,2024-05-06 23:36:54
0.00,0.00,0.00,CCU,2024-05_AB_2541.0_18.0,2024-05-06 23:36:54
,,,VNS,2024-05_AB_2492.0_20.0,2024-05-06 23:36:55
0.00,0.00,0.00,VNS,2024-05_AB_2492.0_20.0,2024-05-06 23:36:55
,,,VNS,2024-05_AB_2497.0_19.0,2024-05-06 23:36:55
0.00,0.00,0.00,VNS,2024-05_AB_2497.0_19.0,2024-05-06 23:36:55
,,,AMD,2024-05_AB_2102.0_20.0,2024-05-06 23:36:55
0.00,0.00,0.00,AMD,2024-05_AB_2102.0_20.0,2024-05-06 23:36:55
,,,GOX,2024-05_AB_2397.0_20.0,2024-05-06 23:36:55
0.00,0.00,0.00,GOX,2024-05_AB_2397.0_20.0,2024-05-06 23:36:55
,,,BOM,2024-05_AB_2491.0_19.0,2024-05-06 23:36:55
0.00,0.00,0.00,BOM,2024-05_AB_2491.0_19.0,2024-05-06 23:36:55
,,,BOM,2024-05_AB_2394.0_19.0,2024-05-06 23:36:55
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_19.0,2024-05-06 23:36:55
,,,VNS,2024-05_AB_2424.0_18.0,2024-05-06 23:36:55
0.00,0.00,0.00,VNS,2024-05_AB_2424.0_18.0,2024-05-06 23:36:55
,,,GOX,2024-05_AB_2465.0_19.0,2024-05-06 23:36:55
0.00,0.00,0.00,GOX,2024-05_AB_2465.0_19.0,2024-05-06 23:36:55
,,,BLR,2024-05_AB_2325.0_18.0,2024-05-06 23:36:55
0.00,0.00,0.00,BLR,2024-05_AB_2325.0_18.0,2024-05-06 23:36:55
,,,AMD,2024-05_AB_2102.0_19.0,2024-05-06 23:36:55
0.00,0.00,0.00,AMD,2024-05_AB_2102.0_19.0,2024-05-06 23:36:55
,,,BOM,2024-05_AB_2491.0_18.0,2024-05-06 23:36:56
0.00,0.00,0.00,BOM,2024-05_AB_2491.0_18.0,2024-05-06 23:36:56
,,,BOM,2024-05_AB_2394.0_18.0,2024-05-06 23:36:56
0.00,0.00,0.00,BOM,2024-05_AB_2394.0_18.0,2024-05-06 23:36:56
,,,BOM,2024-05_AB_2349.0_20.0,2024-05-06 23:36:56
0.00,0.00,0.00,BOM,2024-05_AB_2349.0_20.0,2024-05-06 23:36:56
,,,GOX,2024-05_AB_2465.0_18.0,2024-05-06 23:36:56
0.00,0.00,0.00,GOX,2024-05_AB_2465.0_18.0,2024-05-06 23:36:56
,,,BLR,2024-05_AB_2372.0_18.0,2024-05-06 23:36:56
0.00,0.00,0.00,BLR,2024-05_AB_2372.0_18.0,2024-05-06 23:36:56
,,,BLR,2024-05_AB_2325.0_20.0,2024-05-06 23:36:56
0.00,0.00,0.00,BLR,2024-05_AB_2325.0_20.0,2024-05-06 23:36:56
,,,AMD,2024-05_AB_2102.0_18.0,2024-05-06 23:36:56
0.00,0.00,0.00,AMD,2024-05_AB_2102.0_18.0,2024-05-06 23:36:56
,,,BOM,2024-05_AB_2498.0_20.0,2024-05-06 23:36:57
0.00,0.00,0.00,BOM,2024-05_AB_2498.0_20.0,2024-05-06 23:36:57
,,,BLR,2024-05_AB_2485.0_7.0,2024-05-06 23:37:38
110.00,0.00,0.00,BLR,2024-05_AB_2485.0_7.0,2024-05-06 23:37:38
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:38:54
3800.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:38:54
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:02
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:03
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:06
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:06
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:09
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:39:09
,,,AMD,2024-05_AB_2505.0_7.0,2024-05-06 23:41:22
367.00,0.00,0.00,AMD,2024-05_AB_2505.0_7.0,2024-05-06 23:41:22
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:41:59
1286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:41:59
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:42:05
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:42:05
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:42:11
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-06 23:42:11
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:43:22
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:43:22
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:43:29
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:43:29
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:52:19
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:52:19
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:52:25
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-06 23:52:25
,,,BLR,2024-05_AB_2325.0_7.0,2024-05-06 23:52:31
1534.00,0.00,0.00,BLR,2024-05_AB_2325.0_7.0,2024-05-06 23:52:31
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:57:18
0.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:57:18
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:22
1309.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:22
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:28
1311.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:28
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:48
1311.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:48
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:56
1311.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-06 23:58:56
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:06
0.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:06
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:14
1336.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:14
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:22
2268.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:22
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:31
2268.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:00:31
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:01:04
2318.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:01:04
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:01:14
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:01:14
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:01:27
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:01:27
,,,GOX,2024-05_AB_2624.0_7.0,2024-05-07 00:02:36
0.00,0.00,0.00,GOX,2024-05_AB_2624.0_7.0,2024-05-07 00:02:36
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:04:39
2410.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:04:39
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:04:46
2318.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:04:46
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:05:18
2318.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:05:18
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:05:29
2318.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:05:29
,,,BLR,2024-05_AB_2485.0_7.0,2024-05-07 00:05:55
110.00,0.00,0.00,BLR,2024-05_AB_2485.0_7.0,2024-05-07 00:05:55
,,,AMD,2024-05_AB_2145.0_7.0,2024-05-07 00:07:07
3729.00,0.00,0.00,AMD,2024-05_AB_2145.0_7.0,2024-05-07 00:07:07
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:07:54
1831.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:07:54
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:08:00
1831.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:08:00
,,,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:24:53
2318.00,0.00,0.00,BLR,2024-05_AB_2736.0_7.0,2024-05-07 00:24:53
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-07 00:28:15
1311.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-07 00:28:15
,,,AMD,2024-05_AB_2524.0_7.0,2024-05-07 00:28:22
1311.00,0.00,0.00,AMD,2024-05_AB_2524.0_7.0,2024-05-07 00:28:22
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:22
1782.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:22
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:28
1199.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:28
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:34
1248.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:34
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:37
1831.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:30:37
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:30:58
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:30:58
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:15
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:15
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:20
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:20
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:29
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:29
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:41
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:32:41
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:34:18
1831.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:34:18
,,,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:34:25
1831.00,0.00,0.00,BLR,2024-05_AB_2561.0_7.0,2024-05-07 00:34:25
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:37:30
1500.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:37:30
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:37:34
1500.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:37:34
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:38:11
1570.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:38:11
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:38:18
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 00:38:18
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:53:43
1168.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:53:43
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:53:58
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:53:58
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:54:07
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:54:07
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:54:26
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:54:26
,,,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:54:38
1158.00,0.00,0.00,BLR,2024-05_AB_2109.0_7.0,2024-05-07 00:54:38
,,,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:55:14
175.00,0.00,0.00,BLR,2024-05_AB_2421.0_7.0,2024-05-07 00:55:14
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:57:15
0.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:57:15
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:57:25
2500.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:57:25
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:11
2500.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:11
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:16
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:16
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:19
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:19
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:22
300.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:22
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:24
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 00:58:24
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:27
1800.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:27
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:35
2169.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:35
,,,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:46
2169.00,0.00,0.00,BOM,2024-05_AB_2524.0_7.0,2024-05-07 00:58:46
,,,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:40
3000.00,0.00,0.00,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:40
,,,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:46
1300.00,0.00,0.00,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:46
,,,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:52
1800.00,0.00,0.00,HYD,2024-05_AB_2405.0_7.0,2024-05-07 00:59:52
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:00:01
1123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:00:01
,,,HYD,2024-05_AB_2405.0_7.0,2024-05-07 01:00:01
2247.00,0.00,0.00,HYD,2024-05_AB_2405.0_7.0,2024-05-07 01:00:01
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:04
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:04
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:14
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:14
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:28
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:28
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:34
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:34
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:41
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:41
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:49
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:01:49
,,,BLR,2024-05_AB_2850.0_7.0,2024-05-07 01:03:36
0.00,0.00,0.00,BLR,2024-05_AB_2850.0_7.0,2024-05-07 01:03:36
,,,BLR,2024-05_AB_2850.0_7.0,2024-05-07 01:03:49
1500.00,0.00,0.00,BLR,2024-05_AB_2850.0_7.0,2024-05-07 01:03:49
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:04:08
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:04:08
,,,AMD,2024-05_AB_2342.0_7.0,2024-05-07 01:04:38
2500.00,0.00,0.00,AMD,2024-05_AB_2342.0_7.0,2024-05-07 01:04:38
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:11
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:11
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:19
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:19
,,,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:23
2900.00,0.00,0.00,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:23
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:30
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:30
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:38
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:07:38
,,,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:49
2900.00,0.00,0.00,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:49
,,,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:53
300.00,0.00,0.00,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:53
,,,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:57
1800.00,0.00,0.00,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:07:57
,,,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:08:06
2871.00,0.00,0.00,CCU,2024-05_AB_2541.0_7.0,2024-05-07 01:08:06
,,,BLR,2024-05_AB_2462.0_7.0,2024-05-07 01:10:41
1500.00,0.00,0.00,BLR,2024-05_AB_2462.0_7.0,2024-05-07 01:10:41
,,,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 01:15:19
2286.00,0.00,0.00,PNQ,2024-05_AB_2312.0_7.0,2024-05-07 01:15:19
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:16:14
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:16:14
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:16:17
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:16:17
,,,BLR,2024-05_AB_2325.0_7.0,2024-05-07 01:18:19
1534.00,0.00,0.00,BLR,2024-05_AB_2325.0_7.0,2024-05-07 01:18:19
,,,BLR,2024-05_AB_2325.0_7.0,2024-05-07 01:18:24
1534.00,0.00,0.00,BLR,2024-05_AB_2325.0_7.0,2024-05-07 01:18:24
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:19:47
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:19:47
,,,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:24:22
0.00,0.00,0.00,DEL,2024-05_AB_2355.0_7.0,2024-05-07 01:24:22
,,,HYD,2024-05_AB_2405.0_7.0,2024-05-07 01:24:25
2237.00,0.00,0.00,HYD,2024-05_AB_2405.0_7.0,2024-05-07 01:24:25
,,,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:24:50
123.00,0.00,0.00,MAA,2024-05_AB_2485.0_7.0,2024-05-07 01:24:50
,,,GAU,2024-05_AB_2372.0_6.0,2024-05-07 01:26:03
0.00,0.00,0.00,GAU,2024-05_AB_2372.0_6.0,2024-05-07 01:26:03
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:31:10
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:31:10
,,,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:31:18
2771.00,0.00,0.00,PNQ,2024-05_AB_2607.0_7.0,2024-05-07 01:31:18
,,,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:06
0.00,0.00,0.00,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:06
,,,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:11
0.00,0.00,0.00,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:11
,,,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:15
0.00,0.00,0.00,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:32:15
,,,BOM,2024-05_AB_2410.0_7.0,2024-05-07 01:34:12
3210.00,0.00,0.00,BOM,2024-05_AB_2410.0_7.0,2024-05-07 01:34:12
,,,BOM,2024-05_AB_2410.0_7.0,2024-05-07 01:34:16
3210.00,0.00,0.00,BOM,2024-05_AB_2410.0_7.0,2024-05-07 01:34:16
,,,BOM,2024-05_AB_2518.0_7.0,2024-05-07 01:35:30
2369.00,0.00,0.00,BOM,2024-05_AB_2518.0_7.0,2024-05-07 01:35:30
,,,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:36:15
246.00,0.00,0.00,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:36:15
,,,GAU,2024-05_AB_2372.0_7.0,2024-05-07 01:36:20
