total_cargo,total_eic,total_mail,departure_airport,combined,timestamp
0.0,0.0,0.0,CGH,2024-05_ZY_7052.0_30.0,2024-05-01 00:31:52
0.0,0.0,0.0,CGR,2024-05_ZY_5343.0_30.0,2024-05-01 00:31:53
0.0,0.0,0.0,GRU,2024-05_ZY_5390.0_29.0,2024-05-01 00:31:53
0.0,0.0,0.0,CWB,2024-05_ZY_3677.0_30.0,2024-05-01 00:31:53
0.0,0.0,0.0,CWB,2024-05_ZY_3818.0_29.0,2024-05-01 00:31:53
0.0,0.0,0.0,SDU,2024-05_ZY_3916.0_30.0,2024-05-01 00:31:53
0.0,0.0,0.0,CWB,2024-05_ZY_5031.0_30.0,2024-05-01 00:31:53
0.0,0.0,0.0,POA,2024-05_ZY_5181.0_29.0,2024-05-01 00:31:54
0.0,0.0,0.0,CNF,2024-05_ZY_3627.0_30.0,2024-05-01 00:31:54
0.0,0.0,0.0,CWB,2024-05_ZY_3605.0_29.0,2024-05-01 00:31:54
0.0,0.0,0.0,CWB,2024-05_ZY_3600.0_30.0,2024-05-01 00:31:54
0.0,0.0,0.0,GRU,2024-05_ZY_6098.0_29.0,2024-05-01 00:31:54
0.0,0.0,0.0,IGU,2024-05_ZY_5380.0_30.0,2024-05-01 00:31:55
0.0,0.0,0.0,IGU,2024-05_ZY_3978.0_29.0,2024-05-01 00:31:55
0.0,0.0,0.0,CWB,2024-05_ZY_5440.0_30.0,2024-05-01 00:31:56
0.0,0.0,0.0,VCP,2024-05_ZY_3897.0_30.0,2024-05-01 00:31:56
0.0,0.0,0.0,CGH,2024-05_ZY_7052.0_29.0,2024-05-01 00:31:56
0.0,0.0,0.0,CGH,2024-05_ZY_7024.0_29.0,2024-05-01 00:31:56
0.0,0.0,0.0,SDU,2024-05_ZY_5905.0_29.0,2024-05-01 00:31:56
0.0,0.0,0.0,GIG,2024-05_ZY_5752.0_29.0,2024-05-01 00:31:57
0.0,0.0,0.0,IMP,2024-05_ZY_3879.0_30.0,2024-05-01 00:31:57
0.0,0.0,0.0,CWB,2024-05_ZY_5077.0_29.0,2024-05-01 00:31:57
0.0,0.0,0.0,CNF,2024-05_ZY_5417.0_30.0,2024-05-01 00:31:58
0.0,0.0,0.0,CNF,2024-05_ZY_3878.0_30.0,2024-05-01 00:31:58
0.0,0.0,0.0,SDU,2024-05_ZY_3903.0_30.0,2024-05-01 00:31:58
0.0,0.0,0.0,SDU,2024-05_ZY_5176.0_29.0,2024-05-01 00:31:59
0.0,0.0,0.0,MAO,2024-05_ZY_3799.0_30.0,2024-05-01 00:31:59
0.0,0.0,0.0,STM,2024-05_ZY_5435.0_30.0,2024-05-01 00:31:59
0.0,0.0,0.0,VCP,2024-05_ZY_5305.0_30.0,2024-05-01 00:32:00
0.0,0.0,0.0,CWB,2024-05_ZY_5162.0_30.0,2024-05-01 00:32:00
0.0,0.0,0.0,CGH,2024-05_ZY_6070.0_29.0,2024-05-01 00:32:00
0.0,0.0,0.0,MAO,2024-05_ZY_5774.0_30.0,2024-05-01 00:32:01
0.0,0.0,0.0,CGB,2024-05_ZY_3940.0_30.0,2024-05-01 00:32:01
0.0,0.0,0.0,CGR,2024-05_ZY_5148.0_30.0,2024-05-01 00:32:01
0.0,0.0,0.0,CNF,2024-05_ZY_5455.0_30.0,2024-05-01 00:32:01
0.0,0.0,0.0,CGB,2024-05_ZY_5155.0_30.0,2024-05-01 00:32:02
0.0,0.0,0.0,GYN,2024-05_ZY_5829.0_29.0,2024-05-01 00:32:02
0.0,0.0,0.0,SJL,2024-05_ZY_5775.0_30.0,2024-05-01 00:32:02
0.0,0.0,0.0,CGB,2024-05_ZY_5086.0_29.0,2024-05-01 00:32:02
