combined,timestamp,blockfuel_main1,blockfuel_trim,takeofffuel_main1,takeofffuel_trim,trip_fuel,max_fuel_cap,minimum_tof,taxi_fuel,takeoff_fuel
2024-05_AB_2736.0_6.0,2024-05-05 23:18:04,,,,,3534.0,21961.0,7355.0,341.0,7355.0
2024-05_AB_2421.0_6.0,2024-05-05 23:19:35,,,,,4394.0,21961.0,7891.0,341.0,7891.0
2024-05_AB_2492.0_6.0,2024-05-05 23:20:06,,,,,4560.0,21961.0,11805.0,198.0,11805.0
2024-05_AB_2505.0_6.0,2024-05-05 23:21:00,,,,,2337.0,20724.0,10944.0,275.0,11025.0
2024-05_AB_2505.0_6.0,2024-05-05 23:21:00,,,,,,,,,
2024-05_AB_2340.0_6.0,2024-05-05 23:21:22,,,,,3540.0,21961.0,7382.0,341.0,7859.0
2024-05_AB_2340.0_6.0,2024-05-05 23:21:22,,,,,,,,,
2024-05_AB_2145.0_6.0,2024-05-05 23:21:37,,,,,3036.0,21961.0,9689.0,275.0,9689.0
2024-05_AB_2624.0_6.0,2024-05-05 23:22:38,,,,,5024.0,21961.0,8665.0,165.0,8665.0
2024-05_AB_2561.0_6.0,2024-05-05 23:24:39,,,,,5377.0,21961.0,10200.0,341.0,10200.0
2024-05_AB_2325.0_6.0,2024-05-05 23:27:10,,,,,4877.0,21961.0,8643.0,341.0,8643.0
2024-05_AB_2373.0_6.0,2024-05-05 23:31:43,,,,,6273.0,21961.0,9877.0,220.0,9877.0
2024-05_AB_2485.0_6.0,2024-05-05 23:32:14,,,,,4367.0,21961.0,10632.0,220.0,10632.0
2024-05_AB_2486.0_6.0,2024-05-05 23:32:45,,,,,4502.0,21961.0,7856.0,198.0,7856.0
2024-05_AB_2485.0_6.0,2024-05-05 23:34:16,,,,,4367.0,21961.0,10632.0,220.0,10632.0
2024-05_AB_2486.0_6.0,2024-05-05 23:34:47,,,,,4502.0,21961.0,7856.0,198.0,7856.0
2024-05_AB_2373.0_6.0,2024-05-05 23:36:48,,,,,6275.0,21961.0,9913.0,220.0,9913.0
2024-05_AB_2325.0_6.0,2024-05-05 23:40:49,,,,,4877.0,21961.0,8643.0,341.0,8643.0
2024-05_AB_2373.0_6.0,2024-05-05 23:44:51,,,,,6275.0,21961.0,9913.0,220.0,9913.0
2024-05_AB_2485.0_6.0,2024-05-06 00:05:24,,,,,1591.0,21961.0,8344.0,341.0,9659.0
2024-05_AB_2485.0_6.0,2024-05-06 00:05:24,,,,,,,,,
2024-05_AB_2624.0_6.0,2024-05-06 00:13:33,,,,,5024.0,21961.0,8665.0,165.0,8735.0
2024-05_AB_2624.0_6.0,2024-05-06 00:13:33,,,,,,,,,
2024-05_AB_2145.0_6.0,2024-05-06 00:14:20,,,,,3036.0,21961.0,9689.0,275.0,10725.0
2024-05_AB_2145.0_6.0,2024-05-06 00:14:20,,,,,,,,,
2024-05_AB_2561.0_6.0,2024-05-06 00:24:10,,,,,5377.0,21961.0,10200.0,341.0,10259.0
2024-05_AB_2561.0_6.0,2024-05-06 00:24:10,,,,,,,,,
2024-05_AB_2736.0_6.0,2024-05-06 00:29:40,,,,,3534.0,21961.0,7355.0,341.0,7359.0
2024-05_AB_2736.0_6.0,2024-05-06 00:29:40,,,,,,,,,
2024-05_AB_2410.0_6.0,2024-05-06 00:30:54,,,,,4036.0,21961.0,7670.0,308.0,7670.0
2024-05_AB_2355.0_6.0,2024-05-06 00:31:25,,,,,4344.0,21961.0,7910.0,319.0,7910.0
2024-05_AB_2375.0_6.0,2024-05-06 00:31:26,,,,,3525.0,21961.0,7441.0,341.0,7441.0
2024-05_AB_2405.0_6.0,2024-05-06 00:31:57,,,,,4799.0,21961.0,13152.0,220.0,13152.0
2024-05_AB_2410.0_6.0,2024-05-06 00:33:28,,,,,4036.0,21961.0,7670.0,308.0,7670.0
2024-05_AB_2405.0_6.0,2024-05-06 00:33:29,,,,,4799.0,21961.0,13152.0,220.0,13152.0
2024-05_AB_2410.0_6.0,2024-05-06 00:34:30,,,,,4036.0,21961.0,7670.0,308.0,7670.0
2024-05_AB_2375.0_6.0,2024-05-06 00:35:31,,,,,3525.0,21961.0,7441.0,341.0,7441.0
2024-05_AB_2355.0_6.0,2024-05-06 00:36:32,,,,,4344.0,21961.0,7910.0,319.0,7910.0
2024-05_AB_2109.0_6.0,2024-05-06 00:37:45,,,,,3636.0,20724.0,7530.0,341.0,7559.0
2024-05_AB_2109.0_6.0,2024-05-06 00:37:45,,,,,,,,,
2024-05_AB_2524.0_6.0,2024-05-06 00:37:49,,,,,2538.0,20724.0,10553.0,275.0,10625.0
2024-05_AB_2524.0_6.0,2024-05-06 00:37:49,,,,,,,,,
2024-05_AB_2421.0_6.0,2024-05-06 00:39:45,,,,,4394.0,21961.0,7891.0,341.0,7959.0
2024-05_AB_2421.0_6.0,2024-05-06 00:39:45,,,,,,,,,
2024-05_AB_2325.0_6.0,2024-05-06 00:57:02,,,,,4877.0,21961.0,8643.0,341.0,8659.0
2024-05_AB_2325.0_6.0,2024-05-06 00:57:02,,,,,,,,,
2024-05_AB_2719.0_6.0,2024-05-06 01:01:34,,,,,4052.0,21961.0,7901.0,319.0,7901.0
2024-05_AB_2524.0_6.0,2024-05-06 01:02:05,,,,,4165.0,20724.0,7592.0,308.0,7592.0
2024-05_AB_2526.0_6.0,2024-05-06 01:02:06,,,,,4279.0,20724.0,8524.0,187.0,8524.0
2024-05_AB_2781.0_6.0,2024-05-06 01:02:37,,,,,2192.0,21961.0,5765.0,308.0,5765.0
2024-05_AB_2850.0_6.0,2024-05-06 01:03:08,,,,,5911.0,21961.0,9716.0,341.0,9716.0
2024-05_AB_2851.0_6.0,2024-05-06 01:03:09,,,,,6119.0,21961.0,9675.0,220.0,9675.0
2024-05_AB_2342.0_6.0,2024-05-06 01:03:40,,,,,3109.0,20724.0,12391.0,275.0,12391.0
2024-05_AB_2719.0_6.0,2024-05-06 01:05:11,,,,,4052.0,21961.0,7901.0,319.0,7901.0
2024-05_AB_2781.0_6.0,2024-05-06 01:05:42,,,,,2192.0,21961.0,5765.0,308.0,5765.0
2024-05_AB_2526.0_6.0,2024-05-06 01:07:13,,,,,4284.0,20724.0,8629.0,187.0,8629.0
2024-05_AB_2342.0_6.0,2024-05-06 01:07:44,,,,,3109.0,20724.0,12391.0,275.0,12391.0
2024-05_AB_2524.0_6.0,2024-05-06 01:08:16,,,,,4165.0,20724.0,7592.0,308.0,7592.0
2024-05_AB_2372.0_6.0,2024-05-06 01:08:33,,,,,,21961.0,,341.0,9959.0
2024-05_AB_2372.0_6.0,2024-05-06 01:08:33,,,,,,,,,
2024-05_AB_2372.0_6.0,2024-05-06 01:08:36,,,,,6029.0,21961.0,,341.0,9959.0
2024-05_AB_2372.0_6.0,2024-05-06 01:08:36,,,,,,,,,
2024-05_AB_2850.0_6.0,2024-05-06 01:12:17,,,,,5911.0,21961.0,9716.0,341.0,9716.0
2024-05_AB_2851.0_6.0,2024-05-06 01:13:18,,,,,6119.0,21961.0,9675.0,220.0,9675.0
2024-05_AB_2342.0_6.0,2024-05-06 01:21:05,,,,,3109.0,20724.0,12391.0,275.0,12200.0
2024-05_AB_2342.0_6.0,2024-05-06 01:21:05,,,,,,,,,
2024-05_AB_2312.0_6.0,2024-05-06 01:21:55,,,,,2821.0,21961.0,6380.0,231.0,6469.0
2024-05_AB_2312.0_6.0,2024-05-06 01:21:55,,,,,,,,,
2024-05_AB_2485.0_6.0,2024-05-06 01:24:04,,,,,4367.0,21961.0,10632.0,220.0,10680.0
2024-05_AB_2485.0_6.0,2024-05-06 01:24:04,,,,,,,,,
2024-05_AB_2607.0_6.0,2024-05-06 01:42:38,,,,,4376.0,20724.0,8089.0,231.0,8269.0
2024-05_AB_2607.0_6.0,2024-05-06 01:42:38,,,,,,,,,
2024-05_AB_2410.0_6.0,2024-05-06 01:49:27,,,,,4036.0,21961.0,7670.0,308.0,7692.0
2024-05_AB_2410.0_6.0,2024-05-06 01:49:27,,,,,,,,,
2024-05_AB_2375.0_6.0,2024-05-06 01:50:03,,,,,3525.0,21961.0,7441.0,341.0,7459.0
2024-05_AB_2375.0_6.0,2024-05-06 01:50:03,,,,,,,,,
2024-05_AB_2355.0_6.0,2024-05-06 01:56:03,,,,,4344.0,21961.0,7910.0,319.0,7981.0
2024-05_AB_2355.0_6.0,2024-05-06 01:56:03,,,,,,,,,
2024-05_AB_2518.0_6.0,2024-05-06 02:01:50,,,,,3893.0,20724.0,7522.0,308.0,7522.0
2024-05_AB_2405.0_6.0,2024-05-06 02:11:45,,,,,4799.0,21961.0,13152.0,220.0,13480.0
2024-05_AB_2405.0_6.0,2024-05-06 02:11:45,,,,,,,,,
2024-05_AB_2519.0_6.0,2024-05-06 02:13:51,,,,,4309.0,20724.0,11340.0,242.0,11340.0
2024-05_AB_2519.0_6.0,2024-05-06 02:14:22,,,,,4309.0,20724.0,11340.0,242.0,11340.0
2024-05_AB_2323.0_6.0,2024-05-06 02:23:53,,,,,6307.0,21961.0,11683.0,341.0,11683.0
2024-05_AB_2323.0_6.0,2024-05-06 02:24:24,,,,,6307.0,21961.0,11683.0,341.0,11683.0
2024-05_AB_2562.0_6.0,2024-05-06 02:39:56,,,,,6174.0,21961.0,9469.0,165.0,9469.0
2024-05_AB_2719.0_6.0,2024-05-06 02:40:19,,,,,4052.0,21961.0,7901.0,319.0,7981.0
2024-05_AB_2719.0_6.0,2024-05-06 02:40:19,,,,,,,,,
2024-05_AB_2638.0_6.0,2024-05-06 02:43:23,,,,,5628.0,21961.0,9685.0,187.0,10013.0
2024-05_AB_2638.0_6.0,2024-05-06 02:43:23,,,,,,,,,
2024-05_AB_2612.0_6.0,2024-05-06 02:43:27,,,,,4437.0,21961.0,7579.0,352.0,7579.0
2024-05_AB_2102.0_6.0,2024-05-06 02:44:58,,,,,2555.0,21961.0,8701.0,308.0,8701.0
2024-05_AB_2524.0_6.0,2024-05-06 02:46:12,,,,,4165.0,20724.0,7592.0,308.0,8192.0
2024-05_AB_2524.0_6.0,2024-05-06 02:46:12,,,,,,,,,
2024-05_AB_2781.0_6.0,2024-05-06 02:46:30,,,,,2192.0,21961.0,5765.0,308.0,5792.0
2024-05_AB_2781.0_6.0,2024-05-06 02:46:30,,,,,,,,,
2024-05_AB_2613.0_6.0,2024-05-06 02:49:29,,,,,4906.0,21961.0,11142.0,198.0,11142.0
2024-05_AB_2613.0_6.0,2024-05-06 02:50:00,,,,,4906.0,21961.0,11142.0,198.0,11142.0
2024-05_AB_2462.0_6.0,2024-05-06 02:55:01,,,,,2216.0,21961.0,5885.0,352.0,5885.0
2024-05_AB_2462.0_6.0,2024-05-06 02:55:02,,,,,2216.0,21961.0,5885.0,352.0,5885.0
2024-05_AB_2323.0_6.0,2024-05-06 02:59:25,,,,,6307.0,21961.0,11683.0,341.0,11759.0
2024-05_AB_2323.0_6.0,2024-05-06 02:59:25,,,,,,,,,
2024-05_AB_2463.0_6.0,2024-05-06 03:01:04,,,,,2230.0,21961.0,6875.0,198.0,6875.0
2024-05_AB_2463.0_6.0,2024-05-06 03:02:05,,,,,2230.0,21961.0,6875.0,198.0,6875.0
2024-05_AB_2850.0_6.0,2024-05-06 03:03:59,,,,,5911.0,21961.0,9716.0,341.0,9759.0
2024-05_AB_2850.0_6.0,2024-05-06 03:03:59,,,,,,,,,
2024-05_AB_2850.0_6.0,2024-05-06 03:04:24,,,,,5911.0,21961.0,9716.0,341.0,10659.0
2024-05_AB_2850.0_6.0,2024-05-06 03:04:24,,,,,,,,,
2024-05_AB_2625.0_6.0,2024-05-06 03:10:06,,,,,4294.0,21961.0,7994.0,286.0,7994.0
2024-05_AB_2625.0_6.0,2024-05-06 03:10:37,,,,,4294.0,21961.0,7994.0,286.0,7994.0
2024-05_AB_2342.0_6.0,2024-05-06 03:14:43,,,,,3109.0,20724.0,12391.0,275.0,11425.0
2024-05_AB_2342.0_6.0,2024-05-06 03:14:43,,,,,,,,,
2024-05_AB_2172.0_6.0,2024-05-06 03:16:08,,,,,5170.0,21961.0,9154.0,330.0,9154.0
2024-05_AB_2607.0_6.0,2024-05-06 03:21:09,,,,,2329.0,20724.0,5522.0,286.0,5522.0
2024-05_AB_2518.0_6.0,2024-05-06 03:21:57,,,,,3893.0,20724.0,7522.0,308.0,7592.0
2024-05_AB_2518.0_6.0,2024-05-06 03:21:57,,,,,,,,,
2024-05_AB_2608.0_6.0,2024-05-06 03:30:41,,,,,2335.0,20724.0,8880.0,176.0,8880.0
2024-05_AB_2411.0_6.0,2024-05-06 03:35:42,,,,,4108.0,21961.0,8546.0,286.0,8546.0
2024-05_AB_2371.0_6.0,2024-05-06 03:37:43,,,,,2336.0,21961.0,6228.0,198.0,6228.0
2024-05_AB_2371.0_6.0,2024-05-06 03:38:14,,,,,2336.0,21961.0,6228.0,198.0,6228.0
2024-05_AB_2562.0_6.0,2024-05-06 03:39:00,,,,,6174.0,21961.0,9469.0,165.0,9535.0
2024-05_AB_2562.0_6.0,2024-05-06 03:39:00,,,,,,,,,
2024-05_AB_2781.0_6.0,2024-05-06 03:39:45,,,,,2903.0,21961.0,6518.0,308.0,6518.0
2024-05_AB_2612.0_6.0,2024-05-06 03:40:31,,,,,4437.0,21961.0,7579.0,352.0,7648.0
2024-05_AB_2612.0_6.0,2024-05-06 03:40:31,,,,,,,,,
2024-05_AB_2108.0_6.0,2024-05-06 03:44:46,,,,,3066.0,21961.0,6521.0,308.0,6521.0
2024-05_AB_2462.0_6.0,2024-05-06 03:48:57,,,,,2216.0,21961.0,5885.0,352.0,5948.0
2024-05_AB_2462.0_6.0,2024-05-06 03:48:57,,,,,,,,,
2024-05_AB_2406.0_6.0,2024-05-06 03:49:18,,,,,4344.0,21961.0,8261.0,286.0,8261.0
2024-05_AB_2625.0_6.0,2024-05-06 03:49:25,,,,,4294.0,21961.0,7994.0,286.0,8014.0
2024-05_AB_2625.0_6.0,2024-05-06 03:49:25,,,,,,,,,
2024-05_AB_2102.0_6.0,2024-05-06 03:54:00,,,,,2555.0,21961.0,8701.0,308.0,9092.0
2024-05_AB_2102.0_6.0,2024-05-06 03:54:00,,,,,,,,,
2024-05_AB_2492.0_6.0,2024-05-06 03:54:26,,,,,4560.0,21961.0,11805.0,198.0,12402.0
2024-05_AB_2492.0_6.0,2024-05-06 03:54:26,,,,,,,,,
2024-05_AB_2378.0_6.0,2024-05-06 03:55:49,,,,,4277.0,20724.0,8150.0,286.0,8150.0
2024-05_AB_2378.0_6.0,2024-05-06 03:56:20,,,,,4277.0,20724.0,8150.0,286.0,8150.0
2024-05_AB_2385.0_6.0,2024-05-06 03:56:51,,,,,5411.0,21961.0,9450.0,330.0,9450.0
2024-05_AB_2379.0_6.0,2024-05-06 04:04:52,,,,,5183.0,20724.0,9420.0,220.0,9420.0
2024-05_AB_2379.0_6.0,2024-05-06 04:05:23,,,,,5183.0,20724.0,9420.0,220.0,9420.0
2024-05_AB_2486.0_6.0,2024-05-06 04:25:38,,,,,4502.0,21961.0,7856.0,198.0,7902.0
2024-05_AB_2486.0_6.0,2024-05-06 04:25:38,,,,,,,,,
2024-05_AB_2172.0_6.0,2024-05-06 04:30:35,,,,,5170.0,21961.0,9154.0,330.0,9170.0
2024-05_AB_2172.0_6.0,2024-05-06 04:30:35,,,,,,,,,
2024-05_AB_2411.0_6.0,2024-05-06 05:00:48,,,,,4108.0,21961.0,8546.0,286.0,8614.0
2024-05_AB_2411.0_6.0,2024-05-06 05:00:48,,,,,,,,,
2024-05_AB_2781.0_6.0,2024-05-06 05:03:02,,,,,2903.0,21961.0,6518.0,308.0,6592.0
2024-05_AB_2781.0_6.0,2024-05-06 05:03:02,,,,,,,,,
2024-05_AB_2373.0_6.0,2024-05-06 05:05:46,,,,,6275.0,21961.0,9913.0,220.0,9980.0
2024-05_AB_2373.0_6.0,2024-05-06 05:05:46,,,,,,,,,
2024-05_AB_2371.0_6.0,2024-05-06 05:08:28,,,,,2336.0,21961.0,6228.0,198.0,6302.0
2024-05_AB_2371.0_6.0,2024-05-06 05:08:28,,,,,,,,,
2024-05_AB_2607.0_6.0,2024-05-06 05:08:43,,,,,2329.0,20724.0,5522.0,286.0,5614.0
2024-05_AB_2607.0_6.0,2024-05-06 05:08:43,,,,,,,,,
2024-05_AB_2406.0_6.0,2024-05-06 05:22:22,,,,,4344.0,21961.0,8261.0,286.0,8414.0
2024-05_AB_2406.0_6.0,2024-05-06 05:22:22,,,,,,,,,
2024-05_AB_2526.0_6.0,2024-05-06 05:24:26,,,,,4284.0,20724.0,8629.0,187.0,10813.0
2024-05_AB_2526.0_6.0,2024-05-06 05:24:26,,,,,,,,,
2024-05_AB_2385.0_6.0,2024-05-06 05:29:22,,,,,5411.0,21961.0,9450.0,330.0,9470.0
2024-05_AB_2385.0_6.0,2024-05-06 05:29:22,,,,,,,,,
2024-05_AB_2572.0_6.0,2024-05-06 05:38:26,,,,,3833.0,21961.0,8193.0,352.0,8193.0
2024-05_AB_2572.0_6.0,2024-05-06 05:38:57,,,,,3833.0,21961.0,8193.0,352.0,8193.0
2024-05_AB_2394.0_6.0,2024-05-06 05:38:58,,,,,1828.0,21961.0,5779.0,330.0,5779.0
2024-05_AB_2463.0_6.0,2024-05-06 05:39:03,,,,,2230.0,21961.0,6875.0,198.0,6902.0
2024-05_AB_2463.0_6.0,2024-05-06 05:39:03,,,,,,,,,
2024-05_AB_2378.0_6.0,2024-05-06 05:39:21,,,,,4277.0,20724.0,8150.0,286.0,8214.0
2024-05_AB_2378.0_6.0,2024-05-06 05:39:21,,,,,,,,,
2024-05_AB_2127.0_6.0,2024-05-06 05:48:29,,,,,4142.0,21961.0,8330.0,330.0,8330.0
2024-05_AB_2563.0_6.0,2024-05-06 05:48:30,,,,,5862.0,21961.0,10722.0,231.0,10722.0
2024-05_AB_2127.0_6.0,2024-05-06 05:49:01,,,,,4142.0,21961.0,8330.0,330.0,8330.0
2024-05_AB_2627.0_6.0,2024-05-06 05:56:03,,,,,2267.0,21961.0,5681.0,198.0,5681.0
2024-05_AB_2519.0_6.0,2024-05-06 05:57:14,,,,,4309.0,20724.0,11340.0,242.0,11358.0
2024-05_AB_2519.0_6.0,2024-05-06 05:57:14,,,,,,,,,
2024-05_AB_2498.0_6.0,2024-05-06 05:59:04,,,,,4321.0,21961.0,7956.0,330.0,7956.0
2024-05_AB_2498.0_6.0,2024-05-06 05:59:35,,,,,4321.0,21961.0,7956.0,330.0,7956.0
2024-05_AB_2323.0_6.0,2024-05-06 06:04:06,,,,,1527.0,21961.0,5306.0,220.0,5306.0
2024-05_AB_2465.0_6.0,2024-05-06 06:07:38,,,,,2424.0,21961.0,6625.0,220.0,6625.0
2024-05_AB_2497.0_6.0,2024-05-06 06:08:08,,,,,4409.0,21961.0,9454.0,231.0,9454.0
2024-05_AB_2497.0_6.0,2024-05-06 06:08:39,,,,,4409.0,21961.0,9454.0,231.0,9454.0
2024-05_AB_2323.0_6.0,2024-05-06 06:12:40,,,,,1567.0,21961.0,5695.0,220.0,5695.0
2024-05_AB_2324.0_6.0,2024-05-06 06:16:42,,,,,1674.0,21961.0,9252.0,154.0,9252.0
2024-05_AB_2486.0_6.0,2024-05-06 06:20:43,,,,,1476.0,21961.0,4905.0,198.0,4905.0
2024-05_AB_2380.0_6.0,2024-05-06 06:24:44,,,,,1787.0,21961.0,5640.0,352.0,5640.0
2024-05_AB_2503.0_6.0,2024-05-06 06:27:15,,,,,6358.0,21961.0,13772.0,352.0,13772.0
2024-05_AB_2503.0_6.0,2024-05-06 06:27:46,,,,,6358.0,21961.0,13772.0,352.0,13772.0
2024-05_AB_2173.0_6.0,2024-05-06 06:37:47,,,,,5578.0,21961.0,9683.0,198.0,9683.0
2024-05_AB_7583.0_6.0,2024-05-06 06:41:18,,,,,5151.0,21961.0,8945.0,319.0,8945.0
2024-05_AB_7583.0_6.0,2024-05-06 06:41:20,,,,,5151.0,21961.0,8945.0,319.0,8945.0
2024-05_AB_2394.0_6.0,2024-05-06 06:51:47,,,,,1828.0,21961.0,5779.0,330.0,6270.0
2024-05_AB_2394.0_6.0,2024-05-06 06:51:47,,,,,,,,,
2024-05_AB_2572.0_6.0,2024-05-06 06:53:12,,,,,3833.0,21961.0,8193.0,352.0,8248.0
2024-05_AB_2572.0_6.0,2024-05-06 06:53:12,,,,,,,,,
2024-05_AB_8119.0_6.0,2024-05-06 06:57:21,,,,,3140.0,21961.0,7908.0,231.0,7908.0
2024-05_AB_2323.0_6.0,2024-05-06 06:57:28,,,,,1567.0,21961.0,5695.0,220.0,5780.0
2024-05_AB_2323.0_6.0,2024-05-06 06:57:28,,,,,,,,,
2024-05_AB_2608.0_6.0,2024-05-06 06:57:37,,,,,2335.0,20724.0,8880.0,176.0,8924.0
2024-05_AB_2608.0_6.0,2024-05-06 06:57:37,,,,,,,,,
2024-05_AB_8119.0_6.0,2024-05-06 06:57:52,,,,,3140.0,21961.0,7908.0,231.0,7908.0
2024-05_AB_2127.0_6.0,2024-05-06 07:02:55,,,,,4142.0,21961.0,8330.0,330.0,8370.0
2024-05_AB_2127.0_6.0,2024-05-06 07:02:55,,,,,,,,,
2024-05_AB_2451.0_6.0,2024-05-06 07:03:23,,,,,4310.0,21961.0,7693.0,352.0,7693.0
2024-05_AB_2451.0_6.0,2024-05-06 07:04:24,,,,,4316.0,21961.0,7799.0,352.0,7799.0
2024-05_AB_2563.0_6.0,2024-05-06 07:05:14,,,,,5862.0,21961.0,10722.0,231.0,11269.0
2024-05_AB_2563.0_6.0,2024-05-06 07:05:14,,,,,,,,,
2024-05_AB_2613.0_6.0,2024-05-06 07:08:54,,,,,4906.0,21961.0,11142.0,198.0,11202.0
2024-05_AB_2613.0_6.0,2024-05-06 07:08:54,,,,,,,,,
2024-05_AB_2851.0_6.0,2024-05-06 07:09:51,,,,,6119.0,21961.0,9675.0,220.0,9680.0
2024-05_AB_2851.0_6.0,2024-05-06 07:09:51,,,,,,,,,
2024-05_AB_2525.0_6.0,2024-05-06 07:12:56,,,,,4264.0,21961.0,10979.0,242.0,10979.0
2024-05_AB_2431.0_6.0,2024-05-06 07:13:27,,,,,2063.0,21961.0,10016.0,209.0,10016.0
2024-05_AB_2431.0_6.0,2024-05-06 07:13:58,,,,,2063.0,21961.0,10016.0,209.0,10016.0
2024-05_AB_2627.0_6.0,2024-05-06 07:16:02,,,,,2267.0,21961.0,5681.0,198.0,5702.0
2024-05_AB_2627.0_6.0,2024-05-06 07:16:02,,,,,,,,,
2024-05_AB_2498.0_6.0,2024-05-06 07:17:02,,,,,4321.0,21961.0,7956.0,330.0,7970.0
2024-05_AB_2498.0_6.0,2024-05-06 07:17:02,,,,,,,,,
2024-05_AB_2608.0_6.0,2024-05-06 07:24:59,,,,,4005.0,20724.0,7355.0,253.0,7355.0
2024-05_AB_2108.0_6.0,2024-05-06 07:27:02,,,,,3066.0,21961.0,6521.0,308.0,6592.0
2024-05_AB_2108.0_6.0,2024-05-06 07:27:02,,,,,,,,,
2024-05_AB_2386.0_6.0,2024-05-06 07:28:30,,,,,5906.0,21961.0,10145.0,209.0,10145.0
2024-05_AB_2386.0_6.0,2024-05-06 07:29:01,,,,,5906.0,21961.0,10145.0,209.0,10145.0
2024-05_AB_2510.0_6.0,2024-05-06 07:29:32,,,,,2580.0,20724.0,6227.0,220.0,6227.0
2024-05_AB_2110.0_6.0,2024-05-06 07:36:04,,,,,3366.0,20724.0,6887.0,352.0,6887.0
2024-05_AB_2380.0_6.0,2024-05-06 07:37:03,,,,,1787.0,21961.0,5640.0,352.0,5648.0
2024-05_AB_2380.0_6.0,2024-05-06 07:37:03,,,,,,,,,
2024-05_AB_2364.0_6.0,2024-05-06 07:39:05,,,,,2847.0,21961.0,6387.0,319.0,6387.0
2024-05_AB_2364.0_6.0,2024-05-06 07:39:36,,,,,2847.0,21961.0,6387.0,319.0,6387.0
2024-05_AB_2486.0_6.0,2024-05-06 07:45:18,,,,,1476.0,21961.0,4905.0,198.0,5002.0
2024-05_AB_2486.0_6.0,2024-05-06 07:45:18,,,,,,,,,
2024-05_AB_2142.0_6.0,2024-05-06 07:46:07,,,,,1543.0,21961.0,4818.0,220.0,4818.0
2024-05_AB_2365.0_6.0,2024-05-06 07:47:08,,,,,2737.0,21961.0,6258.0,231.0,6258.0
2024-05_AB_2365.0_6.0,2024-05-06 07:47:39,,,,,2737.0,21961.0,6258.0,231.0,6258.0
2024-05_AB_2143.0_6.0,2024-05-06 07:49:40,,,,,1345.0,21961.0,4856.0,231.0,4856.0
2024-05_AB_2173.0_6.0,2024-05-06 07:52:53,,,,,5578.0,21961.0,9683.0,198.0,9702.0
2024-05_AB_2173.0_6.0,2024-05-06 07:52:53,,,,,,,,,
2024-05_AB_2384.0_6.0,2024-05-06 07:55:42,,,,,4257.0,21961.0,12510.0,198.0,12510.0
2024-05_AB_2628.0_6.0,2024-05-06 07:55:43,,,,,2107.0,21961.0,5798.0,319.0,5798.0
2024-05_AB_2628.0_6.0,2024-05-06 07:56:14,,,,,2107.0,21961.0,5798.0,319.0,5798.0
2024-05_AB_2564.0_6.0,2024-05-06 07:58:45,,,,,5011.0,21961.0,8463.0,198.0,8463.0
2024-05_AB_2629.0_6.0,2024-05-06 08:01:46,,,,,5030.0,21961.0,8766.0,220.0,8766.0
2024-05_AB_2432.0_6.0,2024-05-06 08:01:47,,,,,2019.0,21961.0,5752.0,319.0,5752.0
2024-05_AB_2629.0_6.0,2024-05-06 08:02:18,,,,,5030.0,21961.0,8766.0,220.0,8766.0
2024-05_AB_2503.0_6.0,2024-05-06 08:03:18,,,,,6358.0,21961.0,13772.0,352.0,15648.0
2024-05_AB_2503.0_6.0,2024-05-06 08:03:18,,,,,,,,,
2024-05_AB_2324.0_6.0,2024-05-06 08:06:20,,,,,6433.0,21961.0,9959.0,209.0,9959.0
2024-05_AB_2128.0_6.0,2024-05-06 08:08:21,,,,,4154.0,21961.0,8334.0,253.0,8334.0
2024-05_AB_2128.0_6.0,2024-05-06 08:08:52,,,,,4154.0,21961.0,8334.0,253.0,8334.0
2024-05_AB_2108.0_6.0,2024-05-06 08:15:23,,,,,2574.0,21961.0,9660.0,253.0,9660.0
2024-05_AB_2108.0_6.0,2024-05-06 08:15:54,,,,,2574.0,21961.0,9660.0,253.0,9660.0
2024-05_AB_2527.0_6.0,2024-05-06 08:24:55,,,,,4925.0,21961.0,8086.0,319.0,8086.0
2024-05_AB_2527.0_6.0,2024-05-06 08:25:26,,,,,4925.0,21961.0,8086.0,319.0,8086.0
2024-05_AB_2431.0_6.0,2024-05-06 08:27:13,,,,,2063.0,21961.0,10016.0,209.0,10091.0
2024-05_AB_2431.0_6.0,2024-05-06 08:27:13,,,,,,,,,
2024-05_AB_2401.0_6.0,2024-05-06 08:31:57,,,,,4912.0,21961.0,9957.0,231.0,9957.0
2024-05_AB_2401.0_6.0,2024-05-06 08:32:28,,,,,4912.0,21961.0,9957.0,231.0,9957.0
2024-05_AB_7583.0_6.0,2024-05-06 08:33:58,,,,,5151.0,21961.0,8945.0,319.0,8981.0
2024-05_AB_7583.0_6.0,2024-05-06 08:33:58,,,,,,,,,
2024-05_AB_2451.0_6.0,2024-05-06 08:45:02,,,,,4316.0,21961.0,7799.0,352.0,7848.0
2024-05_AB_2451.0_6.0,2024-05-06 08:45:02,,,,,,,,,
2024-05_AB_2465.0_6.0,2024-05-06 08:52:03,,,,,2424.0,21961.0,6625.0,220.0,6680.0
2024-05_AB_2465.0_6.0,2024-05-06 08:52:03,,,,,,,,,
2024-05_AB_2379.0_6.0,2024-05-06 08:54:24,,,,,5183.0,20724.0,9420.0,220.0,9480.0
2024-05_AB_2379.0_6.0,2024-05-06 08:54:24,,,,,,,,,
